3312	1639
2648	2789
2799	2373
2824	2133
3150	1674
3251	1659
3064	1716
2674	2575
2673	2691
2684	2525
2937	1857
2738	2408
2862	2023
2888	1982
2767	2384
3118	1675
2722	2482
2897	1932
2723	2473
2901	1896
3265	1654
2830	2110
3055	1778
2669	2746
2858	2085
3019	1802
2851	2087
2974	1855
3006	1810
3002	1838
2987	1841
3118	1675
3042	1792
2901	1896
3053	1789
2648	2789
2658	2773
2976	1853
3265	1654
2666	2769
3042	1792
2658	2773
2666	2769
2976	1853
3042	1792
2976	1853
2648	2789
2976	1853
3265	1654
2976	1853
3312	1659
2648	2824
2842	2122
2696	2540
2834	2389
2683	2731
2767	2395
3253	1664
2741	2516
2762	2479
3216	1676
2912	1948
2834	2389
3143	1702
2951	1862
2907	2000
3094	1721
2938	1921
3182	1686
2678	2782
2939	1899
2874	2102
2976	1856
2888	2066
2666	2784
2900	2032
3083	1751
2877	2086
3164	1693
3024	1804
3047	1792
3060	1781
3094	1721
2999	1842
3006	1813
3024	1804
3006	1813
2657	2808
3172	1690
3146	1699
3047	1792
2657	2808
3070	1773
2987	1846
2985	1855
2894	2039
2893	2048
3066	1776
3081	1760
2874	2102
3080	1771
2995	1843
3080	1771
2893	2048
3146	1699
2995	1843
2893	2048
2893	2048
2893	2048
3080	1771
2893	2048
2995	1843
2657	2808
3285	1666
2657	2818
2834	2392
2848	2164
2711	2606
2773	2430
2706	2711
2760	2527
2788	2397
2685	2770
3146	1703
2725	2567
2949	1926
3193	1695
2878	2122
2995	1846
3273	1674
3236	1679
2912	1977
2667	2790
3012	1818
3083	1782
3141	1733
3233	1686
3196	1688
2897	2061
2927	1953
2696	2723
3038	1810
2978	1862
3094	1765
2774	2406
2880	2094
2849	2127
2911	2001
2904	2040
2935	1952
3048	1800
3119	1743
2967	1884
2748	2548
2951	1885
3106	1762
3119	1743
2738	2556
3008	1829
3143	1716
2849	2127
2890	2084
3069	1792
2904	2040
3064	1797
2951	1885
2696	2723
3276	1667
2757	2535
2890	2084
3043	1809
2911	2001
3106	1762
2976	1874
2664	2808
2664	2808
2741	2551
3008	1829
2972	1876
2935	1952
3064	1797
3069	1792
2757	2535
3193	1695
3196	1688
3233	1686
2740	2552
2972	1876
3196	1688
2951	1885
2757	2535
2911	2001
3196	1688
3196	1688
3196	1688
2757	2535
3196	1688
3196	1688
2951	1885
2951	1885
2951	1885
2951	1885
3106	1762
2951	1885
3106	1762
3106	1762
2951	1885
3196	1688
3196	1688
2911	2001
2757	2535
2664	2808
2911	2001
2911	2001
2757	2535
3277	1669
2658	2853
2849	2362
2852	2182
2699	2735
2713	2724
2909	2053
3019	1819
2995	1851
2741	2561
2819	2403
2718	2634
3232	1689
2776	2466
2676	2793
2986	1876
2773	2519
3276	1682
2759	2540
3053	1804
2953	1939
2729	2601
3147	1726
2792	2441
3081	1794
2911	2018
2963	1897
2885	2094
2659	2832
2933	1964
3193	1705
3125	1760
3039	1815
2918	1979
2880	2099
2861	2177
3167	1707
2674	2799
2848	2391
3205	1697
2865	2129
2954	1903
3222	1694
3098	1785
2864	2132
2726	2631
2794	2406
3115	1772
2928	1974
