3365	1621
2595	2630
2824	2104
2817	2337
2734	2346
2660	2513
2862	2023
2642	2525
3259	1634
2876	1949
2817	2337
2718	2417
3327	1629
2615	2587
2671	2421
2730	2384
2833	2030
3001	1781
3096	1688
3030	1761
2972	1802
2951	1827
3154	1663
3044	1732
2611	2592
3188	1657
3060	1701
2671	2421
2917	1866
3224	1656
2985	1791
2595	2630
3176	1661
2884	1931
2938	1838
2827	2068
3126	1672
3068	1697
3351	1622
3118	1675
2826	2091
2933	1851
2907	1882
2894	1896
2907	1882
3230	1649
3243	1641
3036	1742
3238	1646
2827	2068
3335	1625
2886	1913
2893	1900
2886	1913
3036	1742
2933	1851
3335	1625
3068	1697
3118	1675
3126	1672
3243	1641
2894	1896
2893	1900
2817	2337
2933	1851
2671	2421
3335	1625
3335	1625
3335	1625
3126	1672
3335	1625
2886	1913
2893	1900
3357	1625
2613	2665
2823	2343
2824	2133
2687	2432
2735	2391
2775	2351
2673	2450
2847	2035
2620	2620
3272	1643
3073	1702
3103	1688
2879	1978
2672	2521
2749	2360
3180	1661
2628	2593
3006	1802
3248	1658
3312	1639
3048	1732
2843	2088
2873	2026
3132	1677
3030	1778
2882	1952
2970	1844
2644	2579
2746	2381
2972	1805
2664	2560
2672	2521
3215	1660
3252	1646
3215	1660
2664	2560
3168	1664
2924	1866
2952	1853
2919	1886
2878	2020
2972	1805
2897	1932
2901	1896
2838	2089
3046	1750
3064	1716
3150	1674
2901	1896
3155	1673
3324	1636
2965	1851
2889	1936
2830	2110
3038	1757
3332	1632
2824	2133
2830	2110
3014	1796
2642	2583
3118	1686
2937	1857
2923	1883
3064	1716
3022	1791
3347	1628
2937	1857
3118	1686
3312	1639
3038	1757
3342	1629
3021	1792
2894	1935
2878	2020
3342	1629
2843	2088
2897	1932
2642	2583
2897	1932
3064	1716
2901	1896
3312	1639
2672	2521
2972	1805
2901	1896
2937	1857
2897	1932
2897	1932
2901	1896
2937	1857
2897	1932
3064	1716
3064	1716
3064	1716
3064	1716
2824	2133
3064	1716
3064	1716
2901	1896
2937	1857
2617	2672
3362	1628
2760	2362
2827	2133
2673	2484
2706	2453
2634	2598
2660	2581
2867	2042
2622	2653
3080	1702
2732	2438
3251	1659
3189	1661
2883	1980
3163	1673
2841	2102
3120	1694
2891	1936
2738	2408
3042	1789
2904	1917
2987	1807
3282	1653
2945	1857
2887	1964
2747	2390
2660	2581
3342	1633
2835	2120
3019	1802
2849	2064
2908	1897
3189	1661
3022	1794
3309	1646
3075	1721
2969	1856
3139	1685
2919	1889
3304	1651
3335	1642
3047	1765
2984	1814
3127	1693
2926	1880
3060	1752
3062	1742
3146	1677
2938	1868
2983	1840
3265	1654
2856	2051
2827	2133
2752	2373
2855	2061
2976	1853
2983	1840
3264	1656
2758	2368
2934	1875
3050	1760
3064	1723
2883	1980
3252	1658
3335	1642
3146	1677
3064	1723
2752	2373
2936	1872
3019	1802
3308	1649
2849	2064
2856	2051
3050	1760
2974	1855
2974	1855
2976	1853
3265	1654
3251	1659
2827	2133
3265	1654
3265	1654
3265	1654
2856	2051
3265	1654
2827	2133
2976	1853
3019	1802
3019	1802
