3920	1899
2826	2640
3036	2405
3367	1950
3901	1910
2905	2569
3085	2152
3233	2042
3272	1999
3214	2123
3333	1982
3185	2132
3185	2132
3983	1947
2861	2673
3402	1959
3939	1951
3098	2409
3110	2196
3047	2449
2988	2574
2965	2581
3356	1989
2929	2647
3237	2108
3248	2062
3271	2053
3160	2162
2920	2657
3293	1999
3273	2005
3221	2134
2861	2673
3198	2147
3144	2194
3156	2192
3206	2145
3156	2192
2894	2674
4011	1958
3409	1964
3121	2247
3104	2429
3362	2003
3019	2583
3280	2137
2950	2650
3178	2192
3050	2515
3346	2062
2969	2617
3282	2091
2984	2590
3224	2165
3087	2474
3086	2482
3298	2080
3320	2066
3208	2173
3052	2503
3190	2190
3223	2166
3052	2503
2894	2688
4035	1964
3778	1967
3428	1979
3123	2301
3115	2429
3190	2203
3147	2263
3381	2032
3050	2532
3317	2090
3226	2167
3105	2475
3024	2584
3302	2147
3281	2158
3307	2091
3392	2022
3409	1989
2976	2631
2990	2610
3088	2508
3079	2512
3021	2605
2958	2667
2935	2679
2924	2685
2964	2650
3424	1985
2964	2650
3960	1979
2910	2735
3444	1986
3950	1984
3183	2308
3108	2486
3158	2362
3127	2411
3200	2248
2974	2654
3318	2145
2926	2691
3414	2006
3277	2192
3319	2093
3226	2201
3045	2595
3051	2560
3014	2613
3353	2090
3081	2542
3293	2169
3106	2522
3383	2061
3137	2396
3212	2225
2917	2699
3412	2045
3003	2643
3394	2046
3001	2650
2918	2763
3477	1987
3303	2182
3212	2392
3218	2230
3356	2133
3071	2610
3010	2650
3139	2466
3239	2217
3401	2063
3361	2093
3153	2402
3462	2024
3108	2488
3107	2543
3180	2399
2936	2709
2934	2752
3422	2034
3083	2568
3072	2569
2996	2655
3419	2040
2971	2691
3230	2229
2980	2667
2961	2704
2979	2672
2961	2704
2924	2836
3888	1995
3671	2026
3453	2047
3216	2397
3223	2304
3148	2466
3715	1996
3264	2242
3030	2650
3329	2191
3377	2111
3077	2578
3112	2534
3303	2221
3428	2055
3114	2499
2953	2714
3077	2578
3357	2141
2939	2759
3675	1999
2931	2805
2980	2700
2945	2748
3007	2668
3371	2131
2927	2807
2995	2693
3000	2681
3431	2053
3357	2141
2933	2861
3963	1997
3735	2000
3544	2050
3082	2580
2943	2764
3217	2422
3464	2051
3272	2278
3241	2310
3062	2653
3123	2530
3188	2472
3329	2203
3362	2175
3308	2239
3383	2113
3131	2519
2955	2715
3239	2368
3155	2479
3230	2378
3444	2094
3438	2101
2999	2703
3310	2222
3042	2662
3367	2146
3008	2671
3373	2132
3019	2670
3167	2474
2976	2714
2985	2709
2946	2905
3890	2002
3762	2023
3489	2055
2962	2739
3866	2016
3463	2110
3391	2117
3245	2370
3308	2286
3124	2540
3322	2229
3228	2436
3253	2344
3221	2447
3088	2595
3073	2654
3380	2148
3174	2482
3472	2061
3089	2586
3037	2672
3140	2524
3305	2328
3017	2679
3358	2227
3068	2659
3161	2508
3372	2181
3359	2209
2974	2718
3002	2704
3305	2328
3001	2710
3364	2183
3172	2504
2965	2724
3174	2482
3089	2586
2962	2779
3815	2033
3482	2069
3277	2347
3325	2232
