2648	2789
3251	1659
2773	2430
2830	2110
2725	2567
2706	2711
2851	2087
2757	2535
2696	2723
3196	1688
3119	1743
3080	1771
2893	2048
2666	2769
2995	1843
3143	1702
3006	1813
3053	1789
2748	2548
2950	1954
2900	2032
2974	1855
2918	1979
2951	1885
2951	1885
2933	1964
3172	1690
3106	1762
3164	1693
2666	2769
2911	2001
3196	1688
3042	1792
3024	1804
2976	1853
3106	1762
3024	1804
3146	1699
2911	2001
2757	2535
2893	2048
2946	1961
3042	1792
2946	1961
3146	1699
2976	1853
3196	1688
2951	1885
2911	2001
2946	1961
3196	1688
2951	1885
2757	2535
3106	1762
2911	2001
3196	1688
3106	1762
2951	1885
3106	1762
3312	1659
2657	2808
2842	2122
2834	2389
2736	2581
3248	1691
3047	1792
2731	2718
2676	2793
3193	1695
3104	1789
2776	2466
2699	2735
2952	1962
3019	1819
3008	1829
3162	1716
2974	1936
2874	2102
2932	1984
2773	2519
2749	2567
2911	2018
2808	2446
2822	2443
3000	1891
2832	2412
2880	2094
3229	1693
2710	2726
2909	2056
3149	1722
3137	1760
2898	2071
2984	1919
2768	2536
2727	2721
3115	1772
2759	2540
2923	2002
3229	1693
2904	2066
2924	1998
2988	1915
2996	1908
3149	1722
2808	2446
3117	1767
2834	2389
3125	1763
3137	1760
2999	1903
2759	2540
3125	1763
2898	2071
3000	1891
2923	2002
3125	1763
2808	2446
3125	1763
3137	1760
2808	2446
2923	2002
2923	2002
2898	2071
3149	1722
2808	2446
2808	2446
2808	2446
2808	2446
3125	1763
3125	1763
3125	1763
3125	1763
2808	2446
3125	1763
3125	1763
2808	2446
3125	1763
3125	1763
3125	1763
3329	1672
2657	2818
2848	2391
2849	2127
3263	1695
3115	1776
3319	1681
3069	1792
2746	2687
2834	2425
2747	2593
2687	2793
2878	2122
3033	1822
3136	1766
2902	2078
2891	2106
3202	1711
3008	1889
2914	2060
3149	1725
2721	2729
2664	2808
3010	1856
2967	1969
2925	2016
2822	2451
2999	1917
3059	1813
2916	2024
3248	1700
2934	1988
2759	2553
2747	2593
2737	2711
2952	1971
2699	2775
3174	1720
2974	1939
2806	2474
2993	1929
2942	1984
2711	2743
2981	1937
2703	2763
3015	1830
2797	2497
2759	2553
2773	2541
2782	2540
3212	1705
3232	1704
3015	1830
3155	1722
3174	1720
2710	2754
2789	2533
2796	2513
3232	1704
3319	1681
2738	2699
3062	1806
3123	1767
3212	1705
3123	1767
2820	2467
2789	2533
2797	2497
2796	2513
2742	2695
2813	2469
2773	2541
2813	2469
2820	2467
3064	1797
3155	1722
3064	1797
2745	2694
2745	2694
2820	2467
2759	2553
3212	1705
2820	2467
3123	1767
2820	2467
2820	2467
2820	2467
2820	2467
2658	2853
3363	1685
2861	2177
2853	2346
3075	1797
2977	1942
3330	1686
2956	1973
2742	2716
3117	1776
2695	2801
2905	2082
3296	1695
2739	2758
3124	1767
3198	1720
2917	2036
2936	1989
3149	1729
2896	2106
2823	2451
3228	1714
3004	1929
3061	1826
2809	2474
3012	1879
2895	2157
2927	2020
2678	2818
2748	2658
2885	2167
3174	1723
2802	2498
2756	2612
3015	1837
2851	2395
