3329	1672
2657	2808
2773	2430
2830	2110
2725	2567
2706	2711
3319	1681
3196	1688
2851	2087
2757	2535
2946	1961
3053	1789
2703	2763
3119	1743
3106	1762
2893	2048
2918	1979
2995	1843
3143	1702
3006	1813
2748	2548
2951	1885
2893	2048
2911	2001
2974	1855
2951	1885
2666	2769
3172	1690
2666	2769
3164	1693
3146	1699
3196	1688
3024	1804
3042	1792
2976	1853
3106	1762
3024	1804
2911	2001
3319	1681
3042	1792
2976	1853
3196	1688
3196	1688
2951	1885
2911	2001
2951	1885
3106	1762
3363	1685
2657	2818
2849	2127
2834	2389
3047	1792
3343	1686
3248	1691
2736	2581
2731	2718
2676	2793
3115	1772
2711	2743
2952	1971
3010	1856
2974	1936
3162	1716
2996	1908
3202	1711
3019	1819
2773	2519
2880	2094
2878	2122
2749	2567
2934	1988
2916	2024
2909	2056
2832	2412
2822	2443
2797	2497
2808	2446
2797	2497
3137	1760
3149	1722
2664	2808
2898	2071
2721	2729
2984	1919
2768	2536
2759	2540
3229	1693
3212	1705
3015	1830
2923	2002
2898	2071
3229	1693
2923	2002
2988	1915
2727	2721
3149	1722
2834	2389
2808	2446
3117	1767
3137	1760
3125	1763
3212	1705
2759	2540
3015	1830
3125	1763
3125	1763
3125	1763
3125	1763
3137	1760
3125	1763
3125	1763
3125	1763
2808	2446
3125	1763
3125	1763
2923	2002
3125	1763
2808	2446
3125	1763
2923	2002
2808	2446
3125	1763
3212	1705
2808	2446
2808	2446
2808	2446
2665	2853
3341	1692
2861	2177
2853	2346
3263	1695
3232	1704
3115	1776
2885	2167
2891	2106
3174	1720
2902	2078
2848	2391
3064	1797
2974	1939
2687	2793
2746	2687
2956	1973
2917	2036
2712	2769
2759	2553
2747	2593
3136	1766
2737	2711
2802	2498
3033	1822
2678	2818
2838	2432
2727	2762
2925	2016
3059	1813
2993	1929
2944	1990
3248	1700
2747	2593
3149	1729
2667	2833
2789	2533
2853	2346
3155	1722
2822	2451
2999	1917
3029	1836
2836	2443
3015	1891
3027	1859
2773	2541
3024	1871
2782	2540
3020	1883
3174	1720
2934	1998
2813	2469
2727	2762
2810	2483
2809	2491
3010	1910
3010	1910
2934	1998
3062	1806
2738	2699
3123	1767
3123	1767
2820	2467
2789	2533
3149	1729
2742	2695
2773	2541
2820	2467
3064	1797
2745	2694
2745	2694
2820	2467
2820	2467
2820	2467
2934	1998
2820	2467
3123	1767
3296	1695
2673	2868
2891	2297
3198	1720
2895	2157
3242	1704
2756	2612
3155	1725
3086	1800
2742	2716
2947	1996
2722	2777
2977	1942
2695	2801
2693	2833
2905	2082
3117	1776
2876	2316
3004	1929
2927	2020
2896	2130
2771	2560
3029	1858
3026	1890
2748	2658
2832	2476
2805	2499
2795	2533
3275	1698
3124	1767
2810	2486
3075	1821
3045	1838
2850	2412
3260	1702
2856	2397
2865	2348
2966	1978
2749	2651
2739	2758
3150	1764
2968	1973
2840	2436
2865	2348
3061	1826
2734	2762
3151	1758
3016	1913
2925	2053
3296	1695
3053	1831
2920	2069
3015	1915
2788	2542
2839	2446
2780	2549
2856	2397
2923	2058
2833	2453
2784	2543
2833	2453
