4452	2240
3077	2891
4150	2466
3692	2700
3496	2718
3566	3106
4924	2242
4444	2480
3927	2942
4242	2490
4186	2563
4174	2674
3996	2878
4010	2764
4096	2735
4004	2823
4161	2722
5290	2324
3834	3546
4387	2512
4071	3154
3875	3332
4184	2828
3920	3207
4072	2860
4238	2624
4249	2584
4075	2853
6356	2460
3836	3807
4429	2567
5807	2555
3881	3460
4100	3015
4158	2892
3947	3267
5866	2523
4245	2650
3884	3341
4329	2609
4342	2597
5931	2526
3872	4411
4379	2606
3896	3433
3987	3350
4138	3053
4164	2972
4304	2702
3942	3415
4310	2657
4377	2652
5998	2561
3905	3566
4430	2618
5994	2580
4278	3017
4304	2750
4081	3354
4230	3182
4226	3237
4042	3446
3968	3481
3911	3520
4399	2719
4423	2684
4423	2684
4376	2741
4376	2741
6039	2618
3935	3693
4466	2620
4285	3019
4226	3344
3969	3490
4378	2759
4152	3445
4461	2675
4396	2745
5872	2629
3945	4366
3969	3496
4869	2632
4300	3025
4474	2663
4407	2820
4414	2755
4400	2988
4400	2988
3977	3518
6220	2690
4366	3027
5115	2698
3993	3501
4537	2717
4466	2915
4482	2774
3978	3503
6150	2702
4004	3697
4342	3618
4821	2719
4400	3081
4496	2823
4470	3069
4565	2758
4043	3708
5102	2721
4428	3109
4411	3464
4378	3678
4532	2828
4868	2742
4846	2759
4625	2819
4698	2781
4687	2788
5176	2722
4043	3959
4157	3723
4425	3470
4428	3131
4557	2835
4931	2770
5173	2728
4706	2812
4773	2801
4891	2800
4911	2791
4060	4494
5670	2744
4138	4334
5382	2752
4943	2770
4189	3766
4540	3223
4605	2888
4451	3429
4707	2822
4296	3748
4454	3230
4434	3663
4450	3638
4667	2871
4661	2877
5889	2749
4189	4389
5417	2794
4197	3929
5163	2809
4637	3292
4638	3035
4255	3836
4928	2824
4461	3487
4510	3337
4449	3775
4453	3666
4673	2912
4787	2832
4717	2838
6020	2807
4204	4041
4971	2824
4381	3856
4473	3498
4644	3160
4229	3999
4607	3381
4675	3032
4598	3425
4766	2878
4736	2990
4897	2847
4800	2866
4885	2864
4730	2998
4228	4085
5467	2829
5236	2838
4374	4023
4672	3328
4618	3435
4752	3110
4473	3698
5041	2854
4515	3558
4469	3881
4852	2902
4975	2873
4444	3918
4234	4072
4491	3594
4663	3377
4777	3013
4831	2971
4770	3108
4798	2983
5306	2846
4255	4107
4675	3342
4555	3741
5087	2872
4774	3119
4623	3488
4861	2944
4397	4061
4462	3933
4620	3687
5153	2871
4787	3055
4457	3969
4845	2977
6158	2861
4273	4133
5870	2866
5188	2873
4811	3079
4658	3653
4610	3895
4786	3353
4476	4062
5113	2935
4333	4124
4886	2977
4576	4020
4920	2945
4724	3409
4670	3542
4581	3934
4715	3483
5173	2890
4761	3355
4708	3533
4280	4820
5821	2876
4298	4141
4760	3632
5307	2891
4585	4015
4544	4140
4872	3111
4821	3355
4797	3377
5215	2912
4911	2997
5100	2956
5039	2975
4888	3089
4801	3357
5902	2878
4362	4799
4381	4151
4767	4026
4374	4622
5482	2910
4795	3687
5238	2976
4888	3228
5111	2994
4786	3868
4799	3414
4823	3365
5389	2928
