3402	1616
2591	2587
2791	2305
2801	2150
2642	2525
3365	1621
2784	2335
2660	2475
3327	1629
3259	1634
2816	2133
2819	2072
2747	2345
2842	2007
2972	1802
2627	2542
2854	1986
2865	1970
2605	2546
3329	1622
3048	1720
2953	1820
3030	1761
2876	1949
2664	2434
2833	2030
2827	2068
2734	2346
2723	2378
3020	1771
2720	2400
3068	1697
3154	1663
3096	1688
3126	1672
3115	1686
2917	1866
2808	2137
2679	2417
2833	2030
3060	1701
3009	1780
2711	2407
2605	2546
2985	1791
3001	1781
3044	1732
3208	1651
3176	1661
3230	1649
3154	1663
2879	1939
2938	1838
2985	1791
2951	1827
3036	1742
3243	1641
3259	1634
2723	2378
2661	2456
3096	1688
3204	1652
3188	1657
3238	1646
2671	2421
2886	1913
2893	1900
2925	1855
2692	2412
2886	1913
2884	1931
2661	2456
3041	1740
2925	1855
2930	1842
3180	1660
2734	2346
2902	1892
2907	1882
3118	1675
2915	1878
2703	2411
2692	2412
2884	1931
2902	1892
3068	1697
2703	2411
2915	1878
2894	1896
3060	1701
2930	1842
2907	1882
2827	2068
2938	1838
2671	2421
3118	1675
3188	1657
3126	1672
3230	1649
3243	1641
3001	1781
2951	1827
3327	1629
3036	1742
3204	1652
3176	1661
3208	1651
2894	1896
2893	1900
2671	2421
3176	1661
3176	1661
2938	1838
2893	1900
3176	1661
2894	1896
2893	1900
3327	1629
2703	2411
2886	1913
2985	1791
2886	1913
2938	1838
2886	1913
3327	1629
3126	1672
3126	1672
2894	1896
2886	1913
3204	1652
3176	1661
3036	1742
3259	1634
3230	1649
3154	1663
3188	1657
2907	1882
3176	1661
2833	2030
2925	1855
3154	1663
3068	1697
3154	1663
2938	1838
2703	2411
2886	1913
2671	2421
2894	1896
3243	1641
2703	2411
2723	2378
3036	1742
3204	1652
2893	1900
2671	2421
2894	1896
2671	2421
3204	1652
2886	1913
2671	2421
3096	1688
2930	1842
2985	1791
3176	1661
2703	2411
3118	1675
2894	1896
2671	2421
2703	2411
2894	1896
2886	1913
3060	1701
2703	2411
2907	1882
2671	2421
3414	1617
2594	2653
2812	2162
2806	2337
2671	2424
2746	2349
3351	1622
3270	1639
2796	2338
3324	1636
3411	1621
2669	2496
2837	2066
2851	2012
3030	1778
2822	2114
3002	1787
3103	1688
2847	2035
2865	1981
2621	2558
3209	1657
3073	1702
2887	1935
2894	1900
2985	1794
2826	2091
2721	2410
3123	1677
2879	1978
3048	1732
2938	1842
2660	2513
2653	2552
2692	2416
2653	2552
2954	1825
3150	1674
2603	2596
2595	2630
2736	2367
2972	1805
2699	2412
3180	1661
2882	1952
2729	2397
3063	1722
3046	1750
3240	1648
2924	1866
2953	1827
3155	1673
2909	1894
2611	2592
3038	1757
3224	1656
3258	1645
2919	1886
3229	1652
2614	2572
2824	2104
2972	1805
2929	1856
2923	1883
3168	1664
2931	1848
2595	2630
2613	2576
2885	1946
3335	1625
3071	1706
2730	2382
3118	1686
2667	2502
2660	2513
3180	1661
3168	1664
2734	2377
3252	1646
3038	1757
3064	1713
3118	1686
3332	1632
2603	2596
2901	1896
2901	1896
3335	1625
3332	1632
3064	1713
