3030	2783
5019	2204
3493	2695
3839	2639
4452	2240
4076	2488
4234	2407
4239	2242
4150	2466
4924	2242
3077	2891
4244	2477
3377	2798
4174	2674
3692	2700
3496	2718
4186	2563
4191	2527
3635	2706
4242	2490
5290	2324
3436	3616
3520	3090
5067	2358
3539	2747
3947	2721
4444	2480
4195	2618
4387	2512
4249	2584
4444	2480
3566	3106
6018	2444
5661	2474
4444	2501
3927	2942
3925	3077
3994	2826
4220	2666
4161	2722
4406	2544
3661	3082
4238	2624
3893	3081
4387	2579
4004	2823
4010	2764
4329	2609
3592	3089
4069	2739
4342	2597
4096	2735
4022	2762
3661	3296
6356	2460
5268	2515
4557	2558
3989	2945
3891	3150
4184	2828
4245	2650
3779	3263
3996	2878
4416	2563
4379	2606
3855	3221
4347	2640
3869	3205
4075	2853
4072	2860
3713	3489
5625	2523
4429	2567
3920	3207
4011	2927
4254	2744
4092	2856
3875	3332
3871	3488
3917	3261
4266	2675
4056	2899
4426	2609
4310	2657
4396	2634
4377	2652
5866	2523
3726	3572
5807	2555
4515	2606
4017	3014
3947	3267
4203	2859
4158	2892
3881	3460
4304	2702
3884	3341
3834	3546
4430	2618
3929	3285
4395	2657
4392	2681
4333	2697
3822	3806
5931	2526
4466	2620
3878	3585
4045	3152
4164	2972
4304	2750
3987	3350
4095	3014
3896	3433
3923	3404
4461	2675
4399	2719
4376	2741
4411	2704
4376	2741
4423	2684
4423	2684
3836	3807
5998	2561
4869	2632
5872	2629
4071	3154
4265	2984
4011	3366
3905	3566
4358	2793
4100	3015
4541	2651
5994	2580
3911	3520
4471	2721
3933	3443
3942	3415
4396	2745
4474	2663
4378	2759
4511	2655
3845	3864
6017	2614
4476	2673
3935	3693
4083	3249
3968	3481
4138	3053
3876	3842
4385	2889
4365	3000
4081	3354
4040	3400
4407	2820
4007	3466
4471	2750
4214	3020
4278	3017
4414	2755
4138	3053
6039	2618
3872	4411
4852	2687
3969	3490
3945	4366
4159	3078
4085	3289
4537	2717
4285	3019
4410	2826
4051	3403
4400	2988
4042	3446
4400	2988
4421	2793
3884	4373
4495	2773
4482	2774
6191	2655
3903	4570
3969	3496
6083	2669
5115	2698
4197	3131
4108	3426
5096	2710
4736	2717
4405	3013
4458	2877
4565	2758
4462	2810
4286	3104
4300	3025
4071	3494
4669	2735
4734	2732
3973	3541
6168	2679
5524	2709
4152	3445
4821	2719
4226	3237
6150	2702
4230	3182
4316	3047
4585	2772
4366	3027
4496	2823
4466	2915
4751	2731
3993	3501
4484	2906
3977	3518
3978	3503
3983	3579
6220	2690
5102	2721
4532	2828
4470	3069
4226	3344
4151	3505
4322	3210
4400	3081
4294	3274
4600	2778
4757	2738
3997	3519
4756	2745
5176	2722
3984	3773
4428	3109
4374	3407
4231	3487
4868	2742
4541	2885
4046	3527
3998	3594
5173	2728
4767	2748
4625	2819
4698	2781
4687	2788
4571	2832
4546	2872
4557	2835
5844	2741
4004	3697
4428	3131
5199	2744
4411	3464
4605	2888
4059	3571
4258	3492
4846	2759
4043	3685
4691	2794
4795	2791
4667	2871
4661	2877
4043	3708
5670	2744
5382	2752
4549	3143
4931	2770
