2783	2647
3444	1784
3196	1814
2972	2142
2947	2406
3009	1956
3060	1872
3350	1795
3000	2097
2857	2501
2820	2542
3047	1874
2898	2444
3363	1788
2815	2634
2933	2419
2812	2641
2921	2434
2921	2434
2790	2764
3396	1788
3123	1876
3066	1906
3219	1852
3309	1816
3061	2024
2975	2297
3368	1791
2903	2445
2792	2683
2990	2193
2937	2422
2829	2579
3029	2060
2973	2413
3248	1819
2822	2629
2843	2542
2803	2652
3028	2091
2902	2513
2982	2243
3009	2139
3240	1822
3017	2132
2983	2225
2892	2514
2868	2516
2863	2522
2961	2416
2962	2415
3009	2139
2973	2413
2863	2522
3009	2139
3009	2139
2800	2713
3382	1804
2991	2271
2925	2450
3128	1876
3236	1873
3305	1832
3368	1806
3066	2002
3084	1960
3267	1841
3060	2067
2998	2217
2882	2518
3246	1857
3126	1927
3012	2142
3042	2101
2836	2585
3010	2186
2876	2540
2804	2665
3028	2132
2834	2627
2867	2557
2903	2496
2854	2562
2808	2661
2849	2581
3118	1940
3001	2193
2826	2640
3114	1959
2910	2484
3057	2085
3025	2135
2912	2464
2827	2630
3114	1959
2912	2464
2903	2496
3052	2100
3052	2100
2826	2640
2807	2662
2912	2464
2903	2496
2808	2725
3455	1804
2993	2416
2995	2288
3340	1834
3246	1858
2939	2452
3190	1904
3278	1845
2882	2532
3066	2008
3063	2100
3395	1822
3001	2212
2858	2582
3405	1817
2906	2497
2923	2494
3098	2001
3115	1988
3171	1915
3052	2131
2812	2689
3016	2164
3142	1917
2831	2662
3030	2152
2848	2588
2816	2673
3118	1941
3015	2191
2833	2641
2845	2619
3137	1936
2808	2725
3011	2206
3035	2135
3118	1941
3040	2132
2837	2623
3138	1925
2838	2620
3468	1806
2813	2734
2997	2293
2978	2457
3072	2022
3063	2131
3185	1931
3107	2007
2826	2677
2865	2583
3144	1940
3211	1904
3465	1822
2935	2503
3393	1836
2850	2596
3321	1850
3284	1873
3349	1843
2884	2553
2939	2461
3072	2022
3254	1901
3202	1914
3001	2249
3394	1834
2840	2620
3126	1963
3434	1833
2903	2541
2917	2505
3007	2245
2908	2521
3021	2196
3031	2155
3434	1833
3011	2207
2821	2716
3273	1896
3311	1859
3134	1949
2836	2644
3349	1843
2965	2458
2950	2459
3274	1876
3120	1988
3120	1988
3035	2145
3254	1901
2838	2640
2885	2545
3051	2132
3016	2203
3046	2144
3311	1859
2819	2721
3048	2139
3063	2131
3031	2155
3021	2196
2885	2545
2819	2721
2836	2644
3021	2196
2836	2644
2836	2644
3254	1901
3532	1806
2813	2747
3406	1834
3329	1853
3002	2251
3490	1822
3222	1904
2959	2467
2998	2363
3011	2210
2828	2695
3288	1901
3294	1882
3147	1945
2885	2550
2997	2437
3034	2187
2997	2437
2998	2363
3082	2040
2908	2532
2818	2741
3207	1923
3505	1812
3089	2036
3118	2017
2880	2583
2842	2669
2950	2498
3078	2096
3054	2143
3135	1965
2850	2604
3183	1940
2847	2643
3075	2118
2938	2504
2865	2589
3036	2153
3189	1932
2918	2519
2924	2511
3124	2012
2856	2598
3134	1985
3128	1990
3067	2133
3078	2096
3067	2133
3035	2164
2844	2651
